Step,Context,OpponentMove,MyMove,Reward,WinRate
1,Rock,Rock,Paper,1.0,1.000
2,Rock,Rock,Paper,1.0,1.000
3,Rock,Rock,Rock,0.0,0.667
4,Rock,Rock,Rock,0.0,0.500
5,Rock,Rock,Rock,0.0,0.400
6,Rock,Rock,Paper,1.0,0.500
7,Rock,Rock,Paper,1.0,0.571
8,Rock,Rock,Paper,1.0,0.625
9,Rock,Rock,Paper,1.0,0.667
10,Rock,Rock,Paper,1.0,0.700
11,Rock,Rock,Paper,1.0,0.727
12,Rock,Rock,Paper,1.0,0.750
13,Rock,Rock,Rock,0.0,0.692
14,Rock,Rock,Paper,1.0,0.714
15,Rock,Rock,Paper,1.0,0.733
16,Rock,Rock,Paper,1.0,0.750
17,Rock,Rock,Paper,1.0,0.765
18,Rock,Rock,Paper,1.0,0.778
19,Rock,Rock,Paper,1.0,0.789
20,Rock,Rock,Paper,1.0,0.800
21,Rock,Rock,Paper,1.0,0.810
22,Rock,Rock,Paper,1.0,0.818
23,Rock,Rock,Rock,0.0,0.783
24,Rock,Rock,Paper,1.0,0.792
25,Rock,Rock,Paper,1.0,0.800
26,Rock,Rock,Paper,1.0,0.808
27,Rock,Rock,Paper,1.0,0.815
28,Rock,Rock,Paper,1.0,0.821
29,Rock,Rock,Paper,1.0,0.828
30,Rock,Rock,Paper,1.0,0.833
31,Rock,Rock,Paper,1.0,0.839
32,Scissors,Scissors,Paper,-0.5,0.812
33,Rock,Rock,Rock,0.0,0.788
34,Scissors,Scissors,Paper,-0.5,0.765
35,Rock,Rock,Paper,1.0,0.771
36,Rock,Rock,Paper,1.0,0.778
37,Rock,Rock,Paper,1.0,0.784
38,Rock,Rock,Paper,1.0,0.789
39,Rock,Rock,Paper,1.0,0.795
40,Rock,Rock,Paper,1.0,0.800
41,Rock,Rock,Paper,1.0,0.805
42,Rock,Rock,Rock,0.0,0.786
43,Rock,Rock,Paper,1.0,0.791
44,Rock,Rock,Paper,1.0,0.795
45,Rock,Rock,Paper,1.0,0.800
46,Rock,Rock,Paper,1.0,0.804
47,Rock,Rock,Paper,1.0,0.809
48,Rock,Rock,Paper,1.0,0.812
49,Rock,Rock,Paper,1.0,0.816
50,Rock,Rock,Paper,1.0,0.820
51,Rock,Rock,Paper,1.0,0.824
52,Paper,Paper,Paper,0.0,0.808
53,Rock,Rock,Paper,1.0,0.811
54,Paper,Paper,Paper,0.0,0.796
55,Rock,Rock,Paper,1.0,0.800
56,Rock,Rock,Paper,1.0,0.804
57,Rock,Rock,Paper,1.0,0.807
58,Rock,Rock,Paper,1.0,0.810
59,Rock,Rock,Paper,1.0,0.814
60,Rock,Rock,Paper,1.0,0.817
61,Rock,Rock,Paper,1.0,0.820
62,Rock,Rock,Paper,1.0,0.823
63,Rock,Rock,Paper,1.0,0.825
64,Rock,Rock,Paper,1.0,0.828
65,Rock,Rock,Paper,1.0,0.831
66,Rock,Rock,Paper,1.0,0.833
67,Rock,Rock,Paper,1.0,0.836
68,Rock,Rock,Paper,1.0,0.838
69,Rock,Rock,Rock,0.0,0.826
70,Scissors,Scissors,Paper,-0.5,0.814
71,Rock,Rock,Paper,1.0,0.817
72,Rock,Rock,Paper,1.0,0.819
73,Rock,Rock,Paper,1.0,0.822
74,Rock,Rock,Paper,1.0,0.824
75,Rock,Rock,Paper,1.0,0.827
76,Rock,Rock,Paper,1.0,0.829
77,Rock,Rock,Paper,1.0,0.831
78,Rock,Rock,Paper,1.0,0.833
79,Rock,Rock,Paper,1.0,0.835
80,Paper,Paper,Paper,0.0,0.825
81,Rock,Rock,Rock,0.0,0.815
82,Rock,Rock,Paper,1.0,0.817
83,Rock,Rock,Paper,1.0,0.819
84,Rock,Rock,Paper,1.0,0.821
85,Rock,Rock,Paper,1.0,0.824
86,Rock,Rock,Paper,1.0,0.826
87,Rock,Rock,Paper,1.0,0.828
88,Rock,Rock,Paper,1.0,0.830
89,Rock,Rock,Paper,1.0,0.831
90,Rock,Rock,Paper,1.0,0.833
91,Rock,Rock,Paper,1.0,0.835
92,Rock,Rock,Paper,1.0,0.837
93,Rock,Rock,Paper,1.0,0.839
94,Rock,Rock,Paper,1.0,0.840
95,Rock,Rock,Paper,1.0,0.842
96,Rock,Rock,Paper,1.0,0.844
97,Rock,Rock,Paper,1.0,0.845
98,Rock,Rock,Paper,1.0,0.847
99,Rock,Rock,Paper,1.0,0.848
100,Rock,Rock,Paper,1.0,0.850
101,Rock,Rock,Paper,1.0,0.851
102,Rock,Rock,Paper,1.0,0.853
103,Rock,Rock,Paper,1.0,0.854
104,Rock,Rock,Paper,1.0,0.856
105,Rock,Rock,Paper,1.0,0.857
106,Rock,Rock,Paper,1.0,0.858
107,Rock,Rock,Paper,1.0,0.860
108,Rock,Rock,Rock,0.0,0.852
109,Rock,Rock,Paper,1.0,0.853
110,Rock,Rock,Paper,1.0,0.855
111,Rock,Rock,Paper,1.0,0.856
112,Rock,Rock,Paper,1.0,0.857
113,Rock,Rock,Paper,1.0,0.858
114,Rock,Rock,Paper,1.0,0.860
115,Rock,Rock,Paper,1.0,0.861
116,Rock,Rock,Paper,1.0,0.862
117,Rock,Rock,Paper,1.0,0.863
118,Rock,Rock,Paper,1.0,0.864
119,Rock,Rock,Paper,1.0,0.866
120,Rock,Rock,Paper,1.0,0.867
121,Rock,Rock,Paper,1.0,0.868
122,Rock,Rock,Paper,1.0,0.869
123,Rock,Rock,Rock,0.0,0.862
124,Rock,Rock,Paper,1.0,0.863
125,Rock,Rock,Paper,1.0,0.864
126,Rock,Rock,Paper,1.0,0.865
127,Scissors,Scissors,Paper,-0.5,0.858
128,Rock,Rock,Paper,1.0,0.859
129,Rock,Rock,Paper,1.0,0.860
130,Rock,Rock,Paper,1.0,0.862
131,Rock,Rock,Paper,1.0,0.863
132,Rock,Rock,Paper,1.0,0.864
133,Rock,Rock,Paper,1.0,0.865
134,Scissors,Scissors,Paper,-0.5,0.858
135,Rock,Rock,Paper,1.0,0.859
136,Rock,Rock,Paper,1.0,0.860
137,Paper,Paper,Paper,0.0,0.854
138,Rock,Rock,Rock,0.0,0.848
139,Rock,Rock,Paper,1.0,0.849
140,Rock,Rock,Paper,1.0,0.850
141,Rock,Rock,Paper,1.0,0.851
142,Rock,Rock,Paper,1.0,0.852
143,Rock,Rock,Paper,1.0,0.853
144,Scissors,Scissors,Paper,-0.5,0.847
145,Rock,Rock,Paper,1.0,0.848
146,Rock,Rock,Paper,1.0,0.849
147,Rock,Rock,Rock,0.0,0.844
148,Rock,Rock,Paper,1.0,0.845
149,Rock,Rock,Paper,1.0,0.846
150,Rock,Rock,Paper,1.0,0.847
151,Rock,Rock,Paper,1.0,0.848
152,Rock,Rock,Paper,1.0,0.849
153,Rock,Rock,Paper,1.0,0.850
154,Rock,Rock,Paper,1.0,0.851
155,Rock,Rock,Paper,1.0,0.852
156,Rock,Rock,Paper,1.0,0.853
157,Rock,Rock,Paper,1.0,0.854
158,Paper,Paper,Paper,0.0,0.848
159,Rock,Rock,Rock,0.0,0.843
160,Rock,Rock,Paper,1.0,0.844
161,Rock,Rock,Paper,1.0,0.845
162,Rock,Rock,Paper,1.0,0.846
163,Rock,Rock,Paper,1.0,0.847
164,Rock,Rock,Paper,1.0,0.848
165,Rock,Rock,Paper,1.0,0.848
166,Rock,Rock,Paper,1.0,0.849
167,Rock,Rock,Paper,1.0,0.850
168,Rock,Rock,Paper,1.0,0.851
169,Rock,Rock,Paper,1.0,0.852
170,Rock,Rock,Rock,0.0,0.847
171,Rock,Rock,Paper,1.0,0.848
172,Rock,Rock,Paper,1.0,0.849
173,Rock,Rock,Paper,1.0,0.850
174,Rock,Rock,Paper,1.0,0.851
175,Scissors,Scissors,Paper,-0.5,0.846
176,Rock,Rock,Rock,0.0,0.841
177,Scissors,Scissors,Paper,-0.5,0.836
178,Rock,Rock,Paper,1.0,0.837
179,Rock,Rock,Paper,1.0,0.838
180,Rock,Rock,Paper,1.0,0.839
181,Rock,Rock,Paper,1.0,0.840
182,Rock,Rock,Paper,1.0,0.841
183,Rock,Rock,Paper,1.0,0.842
184,Rock,Rock,Paper,1.0,0.842
185,Rock,Rock,Paper,1.0,0.843
186,Rock,Rock,Paper,1.0,0.844
187,Rock,Rock,Paper,1.0,0.845
188,Rock,Rock,Paper,1.0,0.846
189,Rock,Rock,Paper,1.0,0.847
190,Paper,Paper,Paper,0.0,0.842
191,Rock,Rock,Rock,0.0,0.838
192,Rock,Rock,Paper,1.0,0.839
193,Rock,Rock,Rock,0.0,0.834
194,Rock,Rock,Paper,1.0,0.835
195,Rock,Rock,Paper,1.0,0.836
196,Rock,Rock,Paper,1.0,0.837
197,Rock,Rock,Paper,1.0,0.838
198,Scissors,Scissors,Paper,-0.5,0.833
199,Rock,Rock,Paper,1.0,0.834
200,Rock,Rock,Rock,0.0,0.830
201,Rock,Rock,Paper,1.0,0.831
202,Rock,Rock,Paper,1.0,0.832
203,Rock,Rock,Paper,1.0,0.833
204,Rock,Rock,Paper,1.0,0.833
205,Rock,Rock,Paper,1.0,0.834
206,Rock,Rock,Paper,1.0,0.835
207,Rock,Rock,Paper,1.0,0.836
208,Rock,Rock,Paper,1.0,0.837
209,Rock,Rock,Paper,1.0,0.837
210,Rock,Rock,Paper,1.0,0.838
211,Rock,Rock,Paper,1.0,0.839
212,Rock,Rock,Paper,1.0,0.840
213,Paper,Paper,Paper,0.0,0.836
214,Rock,Rock,Rock,0.0,0.832
215,Scissors,Scissors,Paper,-0.5,0.828
216,Rock,Rock,Paper,1.0,0.829
217,Rock,Rock,Paper,1.0,0.829
218,Rock,Rock,Paper,1.0,0.830
219,Rock,Rock,Paper,1.0,0.831
220,Rock,Rock,Paper,1.0,0.832
221,Rock,Rock,Rock,0.0,0.828
222,Rock,Rock,Paper,1.0,0.829
223,Rock,Rock,Paper,1.0,0.830
224,Rock,Rock,Paper,1.0,0.830
225,Rock,Rock,Paper,1.0,0.831
226,Rock,Rock,Paper,1.0,0.832
227,Rock,Rock,Paper,1.0,0.833
228,Rock,Rock,Paper,1.0,0.833
229,Rock,Rock,Paper,1.0,0.834
230,Rock,Rock,Paper,1.0,0.835
231,Rock,Rock,Paper,1.0,0.835
232,Rock,Rock,Paper,1.0,0.836
233,Rock,Rock,Rock,0.0,0.833
234,Rock,Rock,Paper,1.0,0.833
235,Rock,Rock,Paper,1.0,0.834
236,Rock,Rock,Paper,1.0,0.835
237,Scissors,Scissors,Paper,-0.5,0.831
238,Rock,Rock,Paper,1.0,0.832
239,Scissors,Scissors,Paper,-0.5,0.828
240,Rock,Rock,Paper,1.0,0.829
241,Rock,Rock,Paper,1.0,0.830
242,Rock,Rock,Paper,1.0,0.831
243,Scissors,Scissors,Paper,-0.5,0.827
244,Rock,Rock,Paper,1.0,0.828
245,Rock,Rock,Paper,1.0,0.829
246,Rock,Rock,Paper,1.0,0.829
247,Rock,Rock,Paper,1.0,0.830
248,Rock,Rock,Paper,1.0,0.831
249,Rock,Rock,Paper,1.0,0.831
250,Rock,Rock,Paper,1.0,0.832
251,Rock,Rock,Paper,1.0,0.833
252,Scissors,Scissors,Paper,-0.5,0.829
253,Rock,Rock,Paper,1.0,0.830
254,Rock,Rock,Paper,1.0,0.831
255,Rock,Rock,Paper,1.0,0.831
256,Rock,Rock,Paper,1.0,0.832
257,Rock,Rock,Paper,1.0,0.833
258,Rock,Rock,Paper,1.0,0.833
259,Rock,Rock,Paper,1.0,0.834
260,Rock,Rock,Paper,1.0,0.835
261,Rock,Rock,Paper,1.0,0.835
262,Rock,Rock,Paper,1.0,0.836
263,Rock,Rock,Rock,0.0,0.833
264,Rock,Rock,Paper,1.0,0.833
265,Rock,Rock,Rock,0.0,0.830
266,Rock,Rock,Paper,1.0,0.831
267,Rock,Rock,Paper,1.0,0.831
268,Rock,Rock,Paper,1.0,0.832
269,Rock,Rock,Rock,0.0,0.829
270,Rock,Rock,Paper,1.0,0.830
271,Rock,Rock,Paper,1.0,0.830
272,Rock,Rock,Paper,1.0,0.831
273,Rock,Rock,Paper,1.0,0.832
274,Rock,Rock,Paper,1.0,0.832
275,Rock,Rock,Paper,1.0,0.833
276,Rock,Rock,Paper,1.0,0.833
277,Scissors,Scissors,Paper,-0.5,0.830
278,Rock,Rock,Paper,1.0,0.831
279,Rock,Rock,Paper,1.0,0.832
280,Rock,Rock,Paper,1.0,0.832
281,Rock,Rock,Paper,1.0,0.833
282,Rock,Rock,Paper,1.0,0.833
283,Rock,Rock,Rock,0.0,0.830
284,Rock,Rock,Paper,1.0,0.831
285,Rock,Rock,Paper,1.0,0.832
286,Rock,Rock,Paper,1.0,0.832
287,Rock,Rock,Paper,1.0,0.833
288,Rock,Rock,Paper,1.0,0.833
289,Rock,Rock,Paper,1.0,0.834
290,Rock,Rock,Rock,0.0,0.831
291,Rock,Rock,Paper,1.0,0.832
292,Rock,Rock,Paper,1.0,0.832
293,Rock,Rock,Paper,1.0,0.833
294,Rock,Rock,Paper,1.0,0.833
295,Rock,Rock,Paper,1.0,0.834
296,Rock,Rock,Paper,1.0,0.834
297,Rock,Rock,Rock,0.0,0.832
298,Rock,Rock,Paper,1.0,0.832
299,Rock,Rock,Paper,1.0,0.833
300,Paper,Paper,Paper,0.0,0.830
301,Paper,Paper,Rock,-0.5,0.827
302,Paper,Paper,Paper,0.0,0.825
303,Paper,Paper,Paper,0.0,0.822
304,Paper,Paper,Paper,0.0,0.819
305,Paper,Paper,Rock,-0.5,0.816
306,Paper,Paper,Paper,0.0,0.814
307,Paper,Paper,Rock,-0.5,0.811
308,Paper,Paper,Rock,-0.5,0.808
309,Paper,Paper,Rock,-0.5,0.806
310,Paper,Paper,Paper,0.0,0.803
311,Paper,Paper,Rock,-0.5,0.801
312,Paper,Paper,Paper,0.0,0.798
313,Paper,Paper,Paper,0.0,0.796
314,Scissors,Scissors,Paper,-0.5,0.793
315,Paper,Paper,Paper,0.0,0.790
316,Paper,Paper,Paper,0.0,0.788
317,Paper,Paper,Paper,0.0,0.785
318,Paper,Paper,Paper,0.0,0.783
319,Scissors,Scissors,Paper,-0.5,0.781
320,Paper,Paper,Paper,0.0,0.778
321,Paper,Paper,Paper,0.0,0.776
322,Paper,Paper,Paper,0.0,0.773
323,Paper,Paper,Paper,0.0,0.771
324,Paper,Paper,Paper,0.0,0.769
325,Paper,Paper,Paper,0.0,0.766
326,Paper,Paper,Paper,0.0,0.764
327,Paper,Paper,Paper,0.0,0.761
328,Paper,Paper,Paper,0.0,0.759
329,Paper,Paper,Rock,-0.5,0.757
330,Paper,Paper,Paper,0.0,0.755
331,Paper,Paper,Paper,0.0,0.752
332,Paper,Paper,Paper,0.0,0.750
333,Paper,Paper,Paper,0.0,0.748
334,Scissors,Scissors,Rock,1.0,0.749
335,Paper,Paper,Paper,0.0,0.746
336,Paper,Paper,Paper,0.0,0.744
337,Paper,Paper,Rock,-0.5,0.742
338,Paper,Paper,Rock,-0.5,0.740
339,Paper,Paper,Rock,-0.5,0.737
340,Paper,Paper,Rock,-0.5,0.735
341,Paper,Paper,Rock,-0.5,0.733
342,Paper,Paper,Paper,0.0,0.731
343,Paper,Paper,Rock,-0.5,0.729
344,Paper,Paper,Rock,-0.5,0.727
345,Paper,Paper,Paper,0.0,0.725
346,Paper,Paper,Paper,0.0,0.723
347,Paper,Paper,Paper,0.0,0.720
348,Paper,Paper,Paper,0.0,0.718
349,Paper,Paper,Paper,0.0,0.716
350,Paper,Paper,Paper,0.0,0.714
351,Paper,Paper,Paper,0.0,0.712
352,Paper,Paper,Paper,0.0,0.710
353,Paper,Paper,Paper,0.0,0.708
354,Rock,Rock,Paper,1.0,0.709
355,Paper,Paper,Paper,0.0,0.707
356,Paper,Paper,Paper,0.0,0.705
357,Scissors,Scissors,Paper,-0.5,0.703
358,Paper,Paper,Paper,0.0,0.701
359,Paper,Paper,Paper,0.0,0.699
360,Paper,Paper,Paper,0.0,0.697
361,Paper,Paper,Paper,0.0,0.695
362,Paper,Paper,Paper,0.0,0.693
363,Paper,Paper,Paper,0.0,0.691
364,Paper,Paper,Paper,0.0,0.690
365,Paper,Paper,Paper,0.0,0.688
366,Paper,Paper,Paper,0.0,0.686
367,Paper,Paper,Paper,0.0,0.684
368,Paper,Paper,Paper,0.0,0.682
369,Paper,Paper,Paper,0.0,0.680
370,Paper,Paper,Rock,-0.5,0.678
371,Paper,Paper,Paper,0.0,0.677
372,Paper,Paper,Paper,0.0,0.675
373,Paper,Paper,Rock,-0.5,0.673
374,Rock,Rock,Paper,1.0,0.674
375,Paper,Paper,Paper,0.0,0.672
376,Paper,Paper,Rock,-0.5,0.670
377,Paper,Paper,Rock,-0.5,0.668
378,Paper,Paper,Rock,-0.5,0.667
379,Scissors,Scissors,Rock,1.0,0.668
380,Paper,Paper,Paper,0.0,0.666
381,Paper,Paper,Rock,-0.5,0.664
382,Paper,Paper,Rock,-0.5,0.662
383,Paper,Paper,Rock,-0.5,0.661
384,Paper,Paper,Rock,-0.5,0.659
385,Paper,Paper,Paper,0.0,0.657
386,Paper,Paper,Rock,-0.5,0.655
387,Paper,Paper,Rock,-0.5,0.654
388,Paper,Paper,Paper,0.0,0.652
389,Paper,Paper,Paper,0.0,0.650
390,Paper,Paper,Rock,-0.5,0.649
391,Scissors,Scissors,Paper,-0.5,0.647
392,Paper,Paper,Paper,0.0,0.645
393,Paper,Paper,Paper,0.0,0.644
394,Paper,Paper,Rock,-0.5,0.642
395,Paper,Paper,Paper,0.0,0.641
396,Paper,Paper,Paper,0.0,0.639
397,Paper,Paper,Paper,0.0,0.637
398,Paper,Paper,Paper,0.0,0.636
399,Paper,Paper,Paper,0.0,0.634
400,Paper,Paper,Paper,0.0,0.632
401,Paper,Paper,Paper,0.0,0.631
402,Paper,Paper,Paper,0.0,0.629
403,Paper,Paper,Paper,0.0,0.628
404,Paper,Paper,Rock,-0.5,0.626
405,Paper,Paper,Paper,0.0,0.625
406,Paper,Paper,Paper,0.0,0.623
407,Paper,Paper,Paper,0.0,0.622
408,Paper,Paper,Paper,0.0,0.620
409,Paper,Paper,Paper,0.0,0.619
410,Paper,Paper,Paper,0.0,0.617
411,Paper,Paper,Rock,-0.5,0.616
412,Paper,Paper,Paper,0.0,0.614
413,Paper,Paper,Rock,-0.5,0.613
414,Paper,Paper,Rock,-0.5,0.611
415,Scissors,Scissors,Rock,1.0,0.612
416,Paper,Paper,Paper,0.0,0.611
417,Paper,Paper,Rock,-0.5,0.609
418,Paper,Paper,Rock,-0.5,0.608
419,Paper,Paper,Rock,-0.5,0.606
420,Paper,Paper,Rock,-0.5,0.605
421,Paper,Paper,Rock,-0.5,0.603
422,Paper,Paper,Rock,-0.5,0.602
423,Paper,Paper,Rock,-0.5,0.600
424,Paper,Paper,Paper,0.0,0.599
425,Paper,Paper,Rock,-0.5,0.598
426,Paper,Paper,Rock,-0.5,0.596
427,Paper,Paper,Rock,-0.5,0.595
428,Paper,Paper,Rock,-0.5,0.593
429,Paper,Paper,Rock,-0.5,0.592
430,Paper,Paper,Rock,-0.5,0.591
431,Paper,Paper,Rock,-0.5,0.589
432,Paper,Paper,Rock,-0.5,0.588
433,Paper,Paper,Rock,-0.5,0.587
434,Paper,Paper,Rock,-0.5,0.585
435,Paper,Paper,Rock,-0.5,0.584
436,Paper,Paper,Rock,-0.5,0.583
437,Scissors,Scissors,Rock,1.0,0.584
438,Paper,Paper,Paper,0.0,0.582
439,Paper,Paper,Rock,-0.5,0.581
440,Paper,Paper,Paper,0.0,0.580
441,Paper,Paper,Rock,-0.5,0.578
442,Paper,Paper,Rock,-0.5,0.577
443,Paper,Paper,Rock,-0.5,0.576
444,Paper,Paper,Rock,-0.5,0.574
445,Paper,Paper,Rock,-0.5,0.573
446,Paper,Paper,Rock,-0.5,0.572
447,Paper,Paper,Rock,-0.5,0.570
448,Paper,Paper,Rock,-0.5,0.569
449,Paper,Paper,Rock,-0.5,0.568
450,Paper,Paper,Rock,-0.5,0.567
451,Paper,Paper,Rock,-0.5,0.565
452,Paper,Paper,Rock,-0.5,0.564
453,Rock,Rock,Rock,0.0,0.563
454,Paper,Paper,Paper,0.0,0.562
455,Paper,Paper,Rock,-0.5,0.560
456,Paper,Paper,Rock,-0.5,0.559
457,Paper,Paper,Rock,-0.5,0.558
458,Paper,Paper,Rock,-0.5,0.557
459,Paper,Paper,Rock,-0.5,0.556
460,Paper,Paper,Rock,-0.5,0.554
461,Paper,Paper,Rock,-0.5,0.553
462,Paper,Paper,Rock,-0.5,0.552
463,Paper,Paper,Rock,-0.5,0.551
464,Paper,Paper,Rock,-0.5,0.550
465,Paper,Paper,Rock,-0.5,0.548
466,Paper,Paper,Rock,-0.5,0.547
467,Paper,Paper,Rock,-0.5,0.546
468,Paper,Paper,Paper,0.0,0.545
469,Paper,Paper,Rock,-0.5,0.544
470,Paper,Paper,Rock,-0.5,0.543
471,Paper,Paper,Rock,-0.5,0.541
472,Paper,Paper,Rock,-0.5,0.540
473,Paper,Paper,Rock,-0.5,0.539
474,Paper,Paper,Rock,-0.5,0.538
475,Paper,Paper,Rock,-0.5,0.537
476,Paper,Paper,Rock,-0.5,0.536
477,Paper,Paper,Rock,-0.5,0.535
478,Paper,Paper,Rock,-0.5,0.533
479,Paper,Paper,Rock,-0.5,0.532
480,Paper,Paper,Paper,0.0,0.531
481,Paper,Paper,Rock,-0.5,0.530
482,Paper,Paper,Rock,-0.5,0.529
483,Scissors,Scissors,Rock,1.0,0.530
484,Paper,Paper,Paper,0.0,0.529
485,Paper,Paper,Rock,-0.5,0.528
486,Rock,Rock,Rock,0.0,0.527
487,Paper,Paper,Paper,0.0,0.526
488,Rock,Rock,Paper,1.0,0.527
489,Paper,Paper,Paper,0.0,0.526
490,Paper,Paper,Rock,-0.5,0.524
491,Paper,Paper,Paper,0.0,0.523
492,Paper,Paper,Paper,0.0,0.522
493,Paper,Paper,Paper,0.0,0.521
494,Paper,Paper,Paper,0.0,0.520
495,Paper,Paper,Paper,0.0,0.519
496,Paper,Paper,Paper,0.0,0.518
497,Paper,Paper,Paper,0.0,0.517
498,Paper,Paper,Rock,-0.5,0.516
499,Paper,Paper,Rock,-0.5,0.515
500,Paper,Paper,Paper,0.0,0.514
501,Paper,Paper,Rock,-0.5,0.513
502,Paper,Paper,Rock,-0.5,0.512
503,Paper,Paper,Rock,-0.5,0.511
504,Paper,Paper,Rock,-0.5,0.510
505,Paper,Paper,Rock,-0.5,0.509
506,Paper,Paper,Rock,-0.5,0.508
507,Paper,Paper,Rock,-0.5,0.507
508,Paper,Paper,Rock,-0.5,0.506
509,Paper,Paper,Rock,-0.5,0.505
510,Paper,Paper,Rock,-0.5,0.504
511,Paper,Paper,Rock,-0.5,0.503
512,Paper,Paper,Rock,-0.5,0.502
513,Paper,Paper,Paper,0.0,0.501
514,Paper,Paper,Rock,-0.5,0.500
515,Paper,Paper,Paper,0.0,0.499
516,Paper,Paper,Rock,-0.5,0.498
517,Paper,Paper,Paper,0.0,0.497
518,Paper,Paper,Rock,-0.5,0.496
519,Paper,Paper,Rock,-0.5,0.495
520,Paper,Paper,Rock,-0.5,0.494
521,Paper,Paper,Rock,-0.5,0.493
522,Paper,Paper,Rock,-0.5,0.492
523,Paper,Paper,Paper,0.0,0.491
524,Rock,Rock,Paper,1.0,0.492
525,Paper,Paper,Paper,0.0,0.491
526,Paper,Paper,Paper,0.0,0.490
527,Scissors,Scissors,Rock,1.0,0.491
528,Paper,Paper,Paper,0.0,0.491
529,Paper,Paper,Rock,-0.5,0.490
530,Paper,Paper,Rock,-0.5,0.489
531,Paper,Paper,Rock,-0.5,0.488
532,Paper,Paper,Rock,-0.5,0.487
533,Paper,Paper,Rock,-0.5,0.486
534,Paper,Paper,Paper,0.0,0.485
535,Paper,Paper,Rock,-0.5,0.484
536,Paper,Paper,Paper,0.0,0.483
537,Paper,Paper,Paper,0.0,0.482
538,Scissors,Scissors,Paper,-0.5,0.481
539,Paper,Paper,Paper,0.0,0.481
540,Paper,Paper,Paper,0.0,0.480
541,Paper,Paper,Paper,0.0,0.479
542,Paper,Paper,Paper,0.0,0.478
543,Paper,Paper,Paper,0.0,0.477
544,Paper,Paper,Paper,0.0,0.476
545,Paper,Paper,Paper,0.0,0.475
546,Paper,Paper,Paper,0.0,0.474
547,Paper,Paper,Rock,-0.5,0.473
548,Paper,Paper,Rock,-0.5,0.473
549,Paper,Paper,Rock,-0.5,0.472
550,Paper,Paper,Paper,0.0,0.471
551,Paper,Paper,Rock,-0.5,0.470
552,Paper,Paper,Rock,-0.5,0.469
553,Paper,Paper,Rock,-0.5,0.468
554,Paper,Paper,Rock,-0.5,0.468
555,Paper,Paper,Rock,-0.5,0.467
556,Paper,Paper,Rock,-0.5,0.466
557,Paper,Paper,Rock,-0.5,0.465
558,Paper,Paper,Rock,-0.5,0.464
559,Paper,Paper,Rock,-0.5,0.463
560,Paper,Paper,Rock,-0.5,0.463
561,Paper,Paper,Paper,0.0,0.462
562,Paper,Paper,Rock,-0.5,0.461
563,Paper,Paper,Rock,-0.5,0.460
564,Rock,Rock,Paper,1.0,0.461
565,Paper,Paper,Paper,0.0,0.460
566,Paper,Paper,Rock,-0.5,0.459
567,Paper,Paper,Paper,0.0,0.459
568,Paper,Paper,Rock,-0.5,0.458
569,Paper,Paper,Paper,0.0,0.457
570,Paper,Paper,Paper,0.0,0.456
571,Paper,Paper,Paper,0.0,0.455
572,Paper,Paper,Paper,0.0,0.455
573,Paper,Paper,Paper,0.0,0.454
574,Paper,Paper,Rock,-0.5,0.453
575,Paper,Paper,Rock,-0.5,0.452
576,Paper,Paper,Rock,-0.5,0.451
577,Paper,Paper,Rock,-0.5,0.451
578,Paper,Paper,Rock,-0.5,0.450
579,Paper,Paper,Paper,0.0,0.449
580,Paper,Paper,Rock,-0.5,0.448
581,Paper,Paper,Rock,-0.5,0.448
582,Paper,Paper,Rock,-0.5,0.447
583,Paper,Paper,Rock,-0.5,0.446
584,Paper,Paper,Rock,-0.5,0.445
585,Paper,Paper,Rock,-0.5,0.444
586,Paper,Paper,Rock,-0.5,0.444
587,Paper,Paper,Rock,-0.5,0.443
588,Paper,Paper,Rock,-0.5,0.442
589,Paper,Paper,Rock,-0.5,0.441
590,Paper,Paper,Rock,-0.5,0.441
591,Paper,Paper,Rock,-0.5,0.440
592,Paper,Paper,Paper,0.0,0.439
593,Paper,Paper,Paper,0.0,0.438
594,Paper,Paper,Rock,-0.5,0.438
595,Paper,Paper,Paper,0.0,0.437
596,Paper,Paper,Paper,0.0,0.436
597,Paper,Paper,Paper,0.0,0.436
598,Paper,Paper,Paper,0.0,0.435
599,Paper,Paper,Rock,-0.5,0.434
600,Scissors,Scissors,Paper,-0.5,0.433
601,Scissors,Scissors,Paper,-0.5,0.433
602,Scissors,Scissors,Paper,-0.5,0.432
603,Rock,Rock,Paper,1.0,0.433
604,Scissors,Scissors,Paper,-0.5,0.432
605,Scissors,Scissors,Rock,1.0,0.433
606,Scissors,Scissors,Rock,1.0,0.434
607,Scissors,Scissors,Rock,1.0,0.435
608,Scissors,Scissors,Rock,1.0,0.436
609,Scissors,Scissors,Rock,1.0,0.437
610,Scissors,Scissors,Rock,1.0,0.438
611,Scissors,Scissors,Rock,1.0,0.439
612,Scissors,Scissors,Rock,1.0,0.440
613,Scissors,Scissors,Rock,1.0,0.440
614,Scissors,Scissors,Rock,1.0,0.441
615,Rock,Rock,Rock,0.0,0.441
616,Scissors,Scissors,Paper,-0.5,0.440
617,Scissors,Scissors,Rock,1.0,0.441
618,Scissors,Scissors,Rock,1.0,0.442
619,Scissors,Scissors,Rock,1.0,0.443
620,Scissors,Scissors,Rock,1.0,0.444
621,Scissors,Scissors,Rock,1.0,0.444
622,Scissors,Scissors,Rock,1.0,0.445
